Unnamed: 0.1,synonymous_variant,stop_gained,missense_variant,frameshift_variant,splice,inframe,lost_stop and start,deg,related_pathway,dir_pathway,muta_count,miss_ratio,PPI
ENSG00000000419,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3032688985397662,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000000457,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2065630617753964,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000000971,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5279981563962979,-0.1906656975212485,0,0.5968311919008575,1.0,3.742266803445901
ENSG00000001036,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1827431870848164,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000001084,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.1531044135489105,-0.1906656975212485,0,1.4207497849273414,1.0,2.4228558093739654
ENSG00000001497,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0395398059514766,-0.1906656975212485,0,0.5968311919008575,0.5,-0.2159661787699051
ENSG00000001561,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3079393173585529,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000001617,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1991150592178838,-0.1906656975212485,0,0.5968311919008575,0.0,-0.2159661787699051
ENSG00000001626,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3984038485637935,-0.1906656975212485,0,2.244668377953825,1.0,2.4228558093739654
ENSG00000001629,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37145742168493,-0.1906656975212485,0,1.4207497849273414,1.0,-0.2159661787699051
ENSG00000002016,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0788578052290485,-0.1906656975212485,0,0.5968311919008575,1.0,1.1034448153020302
ENSG00000002330,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.140714082087785,10.61703975385712,1,0.5968311919008575,1.0,1.1034448153020302
ENSG00000002587,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8431489269423218,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000002746,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.3159024940025134,-0.1906656975212485,0,0.5968311919008575,0.5,1.1034448153020302
ENSG00000002822,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2747617240239051,2.511260665323343,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000002933,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.42209693645641,-0.1906656975212485,0,0.5968311919008575,0.0,-0.2159661787699051
ENSG00000003056,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3749686040238931,-0.1906656975212485,0,0.5968311919008575,1.0,2.4228558093739654
ENSG00000003137,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0858623705239394,-0.1906656975212485,0,0.5968311919008575,0.5,-0.2159661787699051
ENSG00000003147,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2786257498612881,-0.1906656975212485,0,0.5968311919008575,1.0,1.1034448153020302
ENSG00000003393,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2289377175999729,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000003756,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1032235108516292,-0.1906656975212485,0,0.5968311919008575,1.0,2.4228558093739654
ENSG00000003989,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5120949636846248,-0.1906656975212485,0,0.5968311919008575,0.5,-0.2159661787699051
ENSG00000004139,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.418734336781509,-0.1906656975212485,0,0.5968311919008575,0.0,-0.2159661787699051
ENSG00000004399,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.2879433899425736,-0.1906656975212485,0,0.5968311919008575,0.6666666666666666,2.4228558093739654
ENSG00000004487,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1589231675603128,-0.1906656975212485,0,0.5968311919008575,1.0,2.4228558093739654
ENSG00000004766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2474969456101989,-0.1906656975212485,0,0.5968311919008575,1.0,2.4228558093739654
ENSG00000004777,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.1253457857908675,-0.1906656975212485,0,1.4207497849273414,1.0,-0.2159661787699051
ENSG00000004846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0869824297637908,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000004939,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0434892364203228,-0.1906656975212485,0,0.5968311919008575,0.0,-0.2159661787699051
ENSG00000004961,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2814657469466097,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000005007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07767350829601,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000005022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2329043069598722,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000005073,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.373163770175821,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000005108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2154700174297936,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000005156,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0152451629807686,-0.1906656975212485,0,0.5968311919008575,1.0,2.4228558093739654
ENSG00000005206,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1621368595965107,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000005339,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.1568744493442158,7.915113391012527,0,-0.2270874011256263,0.0,19.57519873230912
ENSG00000005381,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0141447028996523,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000005469,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0419993708148478,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000005810,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0110197760084957,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000005844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0034900525465468,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000005884,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.199494409352995,2.511260665323343,0,-0.2270874011256263,0.0,1.1034448153020302
ENSG00000005961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0254165662479138,2.511260665323343,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000006025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0451832514990164,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000006071,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.3046812886429997,-0.1906656975212485,0,1.4207497849273414,0.5,-0.2159661787699051
ENSG00000006116,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0018271007654001,2.511260665323343,0,2.244668377953825,1.0,-0.2159661787699051
ENSG00000006118,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.603355893685706,-0.1906656975212485,0,0.5968311919008575,0.5,-0.2159661787699051
ENSG00000006283,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0751812511666272,2.511260665323343,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000006327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8901684766019162,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000006453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8511922135229466,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000006459,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1357336478676494,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000006555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2338414254904697,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000006652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2355840079701394,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000006715,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3413870047827965,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000006788,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.1317188196060889,-0.1906656975212485,0,1.4207497849273414,0.3333333333333333,-0.2159661787699051
ENSG00000007047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0391337451812889,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000007171,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2088840572325556,-0.1906656975212485,0,1.4207497849273414,1.0,2.4228558093739654
ENSG00000007174,0.2631578947368421,0.0,0.6842105263157895,0.0,0.0,0.0,0.0,0.0704147799425001,-0.1906656975212485,0,8.012098529139212,0.7222222222222222,-0.2159661787699051
ENSG00000007202,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2180301897473189,-0.1906656975212485,0,0.5968311919008575,1.0,1.1034448153020302
ENSG00000007237,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0484960211139728,-0.1906656975212485,0,1.4207497849273414,1.0,1.1034448153020302
ENSG00000007312,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0920994841848004,-0.1906656975212485,0,0.5968311919008575,0.0,2.4228558093739654
ENSG00000007372,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.1908515537796904,-0.1906656975212485,0,0.5968311919008575,0.0,1.1034448153020302
ENSG00000007376,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1622669657292754,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000007384,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6145220456680169,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000007402,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241460635999633,2.511260665323343,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000007541,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0003169856807407,-0.1906656975212485,0,0.5968311919008575,0.5,1.1034448153020302
ENSG00000007545,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0181716302427117,-0.1906656975212485,0,0.5968311919008575,0.3333333333333333,-0.2159661787699051
ENSG00000007866,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3830458524705218,-0.1906656975212485,0,0.5968311919008575,0.0,1.1034448153020302
ENSG00000008083,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0399650904229336,-0.1906656975212485,0,1.4207497849273414,1.0,2.4228558093739654
ENSG00000008086,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.392645558740863,-0.1906656975212485,0,0.5968311919008575,1.0,1.1034448153020302
ENSG00000008196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001753837639965,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000008197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000596297239159,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000008256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3642671998256026,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000008282,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4045099067535851,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000008300,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.1941360267453974,-0.1906656975212485,0,1.4207497849273414,0.75,1.1034448153020302
ENSG00000008311,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2450744384566627,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000008441,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1155724932961059,-0.1906656975212485,0,1.4207497849273414,1.0,-0.2159661787699051
ENSG00000008516,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2089884703030784,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000008710,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0733098795528,-0.1906656975212485,0,1.4207497849273414,1.0,1.1034448153020302
ENSG00000008838,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0419524718968209,-0.1906656975212485,0,2.244668377953825,1.0,2.4228558093739654
ENSG00000008869,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0282159387181404,-0.1906656975212485,0,0.5968311919008575,0.0,-0.2159661787699051
ENSG00000009335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2195780050936644,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000009694,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1499349405106668,-0.1906656975212485,0,0.5968311919008575,0.0,-0.2159661787699051
ENSG00000009724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765832435416803,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000009790,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0536853069478198,-0.1906656975212485,0,0.5968311919008575,0.0,6.381088791589771
ENSG00000009830,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0746587501420825,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000010165,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2680019844743642,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000010219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1054497739640274,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000010282,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1306713446929836,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000010292,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2401219996482582,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000010295,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.128172013280758,-0.1906656975212485,0,0.5968311919008575,0.0,-0.2159661787699051
ENSG00000010310,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144010833772892,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000010322,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0013435643006425,-0.1906656975212485,0,0.5968311919008575,0.0,1.1034448153020302
ENSG00000010327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1091414289181496,-0.1906656975212485,0,1.4207497849273414,1.0,-0.2159661787699051
ENSG00000010810,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.194596680014357,-0.1906656975212485,0,0.5968311919008575,0.0,7.700499785661706
ENSG00000010932,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2908335296662092,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000011021,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1195800562591866,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000011083,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1020132100229264,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000011114,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.053157694655431,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000011201,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8378751568015932,-0.1906656975212485,0,0.5968311919008575,1.0,1.1034448153020302
ENSG00000011295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1606419585175973,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000011347,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1642948450273991,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000011465,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5802304780466727,2.511260665323343,0,0.5968311919008575,1.0,2.4228558093739654
ENSG00000011566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2614779313685016,2.511260665323343,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000011590,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0408904465384084,-0.1906656975212485,0,0.5968311919008575,0.0,-0.2159661787699051
ENSG00000012048,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3363224576016872,2.511260665323343,0,0.5968311919008575,1.0,15.616965750093318
ENSG00000012061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1062898563853846,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000012124,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111057345979117,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000012171,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0420909425113458,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000012223,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6096434432913189,-0.1906656975212485,0,0.5968311919008575,1.0,1.1034448153020302
ENSG00000013293,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2111724684453955,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000013374,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.2567317049604667,-0.1906656975212485,0,1.4207497849273414,1.0,-0.2159661787699051
ENSG00000013523,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3617568539507387,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000013573,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.002086820487966,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000013810,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3213449853075427,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000014216,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3182493544390321,2.511260665323343,0,0.5968311919008575,1.0,1.1034448153020302
ENSG00000014914,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9907852455642424,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000015133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103884066811668,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000015153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0514286035627908,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000015171,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0886828634932657,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000015520,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2356484116509729,-0.1906656975212485,0,0.5968311919008575,0.0,-0.2159661787699051
ENSG00000016391,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1890233601621154,-0.1906656975212485,0,0.5968311919008575,1.0,1.1034448153020302
ENSG00000016402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3558405744291013,2.511260665323343,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000017797,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5518370742741636,-0.1906656975212485,1,0.5968311919008575,1.0,6.381088791589771
ENSG00000018236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3005536178946584,-0.1906656975212485,0,0.5968311919008575,1.0,2.4228558093739654
ENSG00000018625,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.6803283005003472,-0.1906656975212485,0,1.4207497849273414,0.6,-0.2159661787699051
ENSG00000018699,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1459747080842612,-0.1906656975212485,0,0.5968311919008575,1.0,2.4228558093739654
ENSG00000018869,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.113641983010303,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000019169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.903943268414088,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000019485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2040011326313404,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000019991,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2000343612485435,5.213187028167935,0,0.5968311919008575,0.3333333333333333,-0.2159661787699051
ENSG00000020181,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1965825422638465,-0.1906656975212485,0,0.5968311919008575,1.0,1.1034448153020302
ENSG00000021488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4369127245610004,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000021645,0.1666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,0.2003044548664524,-0.1906656975212485,0,2.244668377953825,0.75,2.4228558093739654
ENSG00000021852,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1302509829320527,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000022355,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0066958958147117,-0.1906656975212485,0,0.5968311919008575,0.5,5.061677797517836
ENSG00000022567,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2733695713211967,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000022840,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0558011976251395,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000023171,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.163476009958051,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000023191,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1372310221034003,-0.1906656975212485,0,0.5968311919008575,1.0,1.1034448153020302
ENSG00000023228,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.090751282318779,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000023287,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.1669042825160982,-0.1906656975212485,0,1.4207497849273414,0.5,1.1034448153020302
ENSG00000023318,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0588620044923153,-0.1906656975212485,0,0.5968311919008575,1.0,1.1034448153020302
ENSG00000023445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6917636439687884,2.511260665323343,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000026025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4275378180567832,-0.1906656975212485,0,0.5968311919008575,0.0,-0.2159661787699051
ENSG00000026036,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1474087221846681,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000026297,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4604082962939317,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000026559,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0706646248365317,-0.1906656975212485,0,1.4207497849273414,1.0,1.1034448153020302
ENSG00000026652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2667340705829395,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000027644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0583171982312802,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000028137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0220845408621142,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000028528,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1071334588034917,-0.1906656975212485,0,1.4207497849273414,1.0,1.1034448153020302
ENSG00000028839,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1161264452745465,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000029534,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2224898190079692,-0.1906656975212485,0,0.5968311919008575,1.0,5.061677797517836
ENSG00000030582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4868598141371647,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000031003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0265452727304507,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000031081,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1408337591602673,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000031698,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.031022408326045,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000032389,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.2704665587884944,-0.1906656975212485,0,1.4207497849273414,0.75,3.742266803445901
ENSG00000032444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1146543306114575,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000033011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0969634940091057,-0.1906656975212485,0,0.5968311919008575,1.0,-0.2159661787699051
ENSG00000033122,0.1428571428571428,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.1652363104095985,-0.1906656975212485,0,1.4207497849273414,0.8,-0.2159661787699051
ENSG00000033327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0024213910617714,-0.1906656975212485,0,0.5968311919008575,1.0,1.1034448153020302
ENSG00000033627,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0272265813954311,-0.1906656975212485,0,1.4207497849273414,1.0,5.061677797517836
ENSG00000034053,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3335776307936104,-0.1906656975212485,0,-0.2270874011256263,0.0,-0.2159661787699051
ENSG00000034677,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2288477843348344,-0.1906656975212485,0,0.5968311919008575,0.0,-0.2159661787699051
ENSG00000035928,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0381550726439479,-0.1906656975212485,0,0.5968311919008575,1.0,1.1034448153020302
ENSG00000036530,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1259888193698223,-0.1906656975212485,0,1.4207497849273414,1.0,-0.2159661787699051
ENSG00000036549,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08619090270615,-0.1906656975212485,0,0.5968311919008575,1.0,1.1034448153020302
ENSG00000036672,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7968943156247583,-0.1906656975212485,0,0.5968311919008575,1.0,1.1034448153020302
ENSG00000037042,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.065470251429744,-0.1906656975212485,0,0.5968311919008575,1.0,5.061677797517836
