gene_ens,gene_symbol,synonymous_variant,stop_gained,missense_variant,frameshift_variant,splice,inframe,lost_stop and start,deg,related_pathway,dir_pathway,muta_count,miss_ratio,PPI
ENSG00000164237,CMBL,0,0,0.166666667,0,0,0,0,0.377583438,-0.210281154,0,-0.445661768,1,-0.443771256
ENSG00000164241,C5orf63,0.285714286,0,0,0,0,0,0,0.137852815,-0.210281154,0,-0.636172375,0,-0.443771256
ENSG00000164244,PRRC1,0,0,0,0,0,0,0,0.37774641,-0.210281154,0,-0.636172375,0,-0.443771256
ENSG00000164251,F2RL1,0.166666667,0,0.166666667,0,0,0,0,-0.070568055,-0.210281154,0,-0.445661768,0.5,-0.443771256
ENSG00000164252,AGGF1,0,0,0.5,0.1,0.4,0,0,0.093278473,-0.210281154,0,0.697401877,1,0.149671206
ENSG00000164253,WDR41,0,0,0.541666667,0,0,0,0,-0.031908489,-0.210281154,0,-0.445661768,1,0.149671206
ENSG00000164256,PRDM9,0.285714286,0,0.571428571,0.142857143,0,0,0,0.002711408,-0.210281154,0,0.316380662,0.666666667,-0.443771256
ENSG00000164265,SCGB3A2,0,0,0.076923077,0,0,0,0,0.065438228,-0.210281154,0,-0.445661768,1,-0.443771256
ENSG00000164270,HTR4,0.454545455,0,0,0,0,0,0,-0.021594871,-0.210281154,0,-0.636172375,0,-0.443771256
ENSG00000164284,GRPEL2,0,0,0.1,0.2,0,0,0,0.355723722,-0.210281154,0,-0.25515116,1,-0.443771256
ENSG00000164287,CDC20B,0.225,0,0.25,0,0,0,0,0.492619339,-0.210281154,0,-0.25515116,0.526315789,-0.443771256
ENSG00000164291,ARSK,0,0,0.307692308,0.076923077,0,0,0,-0.308247959,-0.210281154,0,0.697401877,1,-0.443771256
ENSG00000164292,RHOBTB3,0.02,0.06,0.16,0.06,0,0,0,-0.606300228,-0.210281154,0,0.125870055,0.888888889,0.149671206
ENSG00000164294,GPX8,0,0,0,0,0,0,0,0.308776022,-0.210281154,0,-0.636172375,0,-0.443771256
ENSG00000164296,TIGD6,0.142857143,0,0.142857143,0,0,0,0,0.035456577,-0.210281154,0,-0.445661768,0.5,-0.443771256
ENSG00000164299,SPZ1,0,0.333333333,0,0,0.166666667,0,0,0.005628748,-0.210281154,0,-0.25515116,0,-0.443771256
ENSG00000164300,SERINC5,0,0,0.666666667,0.133333333,0,0,0,-0.012056328,-0.210281154,0,0.506891269,1,-0.443771256
ENSG00000164303,ENPP6,0.181818182,0,0.454545455,0,0,0,0,-0.311484181,-0.210281154,0,-0.25515116,0.714285714,-0.443771256
ENSG00000164304,CAGE1,0.358974359,0,0.230769231,0,0,0,0,0.01729437,-0.210281154,0,-0.445661768,0.391304348,0.743113669
ENSG00000164305,CASP3,0,0.1,0,0.1,0,0,0,0.591685724,4.518801816,0,-0.25515116,0,3.116883519
ENSG00000164306,PRIMPOL,0.15625,0.125,0.28125,0,0,0,0,-0.131079884,-0.210281154,0,-0.064640553,0.642857143,-0.443771256
ENSG00000164307,ERAP1,0,0,0.307692308,0,0,0,0,-0.709684932,-0.210281154,0,-0.25515116,1,-0.443771256
ENSG00000164308,ERAP2,0,0.132075472,0.301886792,0,0,0,0,-0.312111614,-0.210281154,0,0.697401877,1,-0.443771256
ENSG00000164309,CMYA5,0.068493151,0.04109589,0.424657534,0.01369863,0,0,0,-0.805518491,-0.210281154,0,3.745571596,0.861111111,-0.443771256
ENSG00000164318,EGFLAM,0.183673469,0,0.285714286,0,0,0,0,-1.343302245,-0.210281154,0,0.125870055,0.608695652,0.149671206
ENSG00000164323,CFAP97,0.142857143,0,0.285714286,0.214285714,0,0,0,-0.233177158,-0.210281154,0,-0.064640553,0.666666667,-0.443771256
ENSG00000164325,TMEM174,0.5,0,0,0,0,0,0,-0.000426831,-0.210281154,0,-0.636172375,0,-0.443771256
ENSG00000164326,CARTPT,0,0,0,0,0,0.5,0,0.299985312,-0.210281154,0,-0.636172375,0,-0.443771256
ENSG00000164327,RICTOR,0.129032258,0,0.290322581,0,0,0,0,-0.318169563,-0.210281154,0,0.697401877,0.692307692,1.929998594
ENSG00000164329,PAPD4,0.142857143,0,0.285714286,0.114285714,0.085714286,0,0,-0.227481146,-0.210281154,0,-0.064640553,0.666666667,-0.443771256
ENSG00000164330,EBF1,0.029411765,0.039215686,0.147058824,0,0,0,0,-2.251074534,-0.210281154,0,0.316380662,0.833333333,0.149671206
ENSG00000164331,ANKRA2,0,0,0.1,0,0,0,0,-0.150370334,-0.210281154,0,-0.445661768,1,1.336556131
ENSG00000164332,UBLCP1,0,0.125,0.25,0,0,0,0,-0.22361879,-0.210281154,0,-0.064640553,1,-0.443771256
ENSG00000164338,UTP15,0,0,0.405405405,0,0,0,0,0.050168569,-0.210281154,0,0.125870055,1,-0.443771256
ENSG00000164342,TLR3,0,0,0.355555556,0.044444444,0,0,0,-0.776395975,-0.210281154,0,0.887912484,1,0.149671206
ENSG00000164344,KLKB1,0.272727273,0,0.272727273,0,0.090909091,0,0,-0.100540172,-0.210281154,0,-0.25515116,0.5,0.743113669
ENSG00000164347,GFM2,0,0,0.306122449,0,0,0,0,0.16013187,-0.210281154,0,0.125870055,1,-0.443771256
ENSG00000164362,TERT,0.1,0.2,0.2,0,0,0,0,0.106204512,-0.210281154,0,-0.064640553,0.666666667,1.336556131
ENSG00000164363,SLC6A18,0.111111111,0,0.111111111,0.111111111,0,0,0,0.000997696,-0.210281154,0,-0.25515116,0.5,-0.443771256
ENSG00000164366,CCDC127,0,0,0.5,0,0,0,0,0.014887425,-0.210281154,0,-0.445661768,1,-0.443771256
ENSG00000164379,FOXQ1,1,0,0,0,0,0,0,0.115013871,-0.210281154,0,-0.636172375,0,-0.443771256
