gene_name,synonymous_variant,stop_gained,missense_variant,frameshift_variant,splice,inframe,lost_stop and start,deg,related_pathway,dir_pathway,muta_count,miss_ratio,PPI
ENSG00000069206,0,0,0,1,0,0,0,0.007110169,-0.202937923,0,0.587889345,0,-0.225774203
ENSG00000069424,0,0,0,0,0,0,0,0.531905817,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000069431,0,0,1,0,0,0,0,0.33693424,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000069667,0,0,1,0,0,0,0,0.230850027,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000069696,0,0,1,0,0,0,0,0.352978029,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000069702,0,0,0.666666667,0,0,0,0,0.639613983,-0.202937923,0,1.637151371,1,-0.225774203
ENSG00000069849,0,1,0,0,0,0,0,1.241293511,-0.202937923,0,0.587889345,0,-0.225774203
ENSG00000069956,1,0,0,0,0,0,0,0.155573956,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000069998,0,0,1,0,0,0,0,0.969422205,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000070018,0,0.5,0,0,0,0,0,0.020042337,2.149554085,1,0.587889345,0,3.399217848
ENSG00000070019,0,1,0,0,0,0,0,0.30392855,-0.202937923,0,0.587889345,0,-0.225774203
ENSG00000070031,0.5,0,0,0,0,0,0,0.08517562,-0.202937923,0,0.587889345,0,-0.225774203
ENSG00000070061,0,0,1,0,0,0,0,0.370906121,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000070087,0,0,0,1,0,0,0,0.477089245,-0.202937923,0,0.587889345,0,-0.225774203
ENSG00000070182,0.166666667,0,0.833333333,0,0,0,0,0.012119907,-0.202937923,0,4.78493745,0.833333333,1.586721822
ENSG00000070367,0,0,1,0,0,0,0,0.124037975,-0.202937923,0,1.637151371,1,1.586721822
ENSG00000070371,0,0,1,0,0,0,0,0.941962978,-0.202937923,0,1.637151371,1,-0.225774203
ENSG00000070413,0,0,1,0,0,0,0,0.215534025,-0.202937923,0,1.637151371,1,-0.225774203
ENSG00000070423,0,0,1,0,0,0,0,0.19403606,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000070476,0,1,0,0,0,0,0,0.557218436,-0.202937923,0,0.587889345,0,1.586721822
ENSG00000070495,0,0,1,0,0,0,0,0.110965026,-0.202937923,0,2.686413397,1,-0.225774203
ENSG00000070601,0,0,1,0,0,0,0,0.132017154,-0.202937923,0,1.637151371,1,-0.225774203
ENSG00000070610,0,0,1,0,0,0,0,0.486523304,-0.202937923,0,1.637151371,1,-0.225774203
ENSG00000070614,1,0,0,0,0,0,0,0.239834774,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000070729,1,0,0,0,0,0,0,0.248856071,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000070731,0,0,0,0,0,0,0,0.126789767,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000070748,0,0,0.75,0,0,0,0,0.007823809,-0.202937923,0,2.686413397,1,-0.225774203
ENSG00000070756,0,0,1,0,0,0,0,0.247178259,-0.202937923,0,0.587889345,1,7.024209899
ENSG00000070770,1,0,0,0,0,0,0,0.580888356,2.149554085,0,-0.461372682,0,-0.225774203
ENSG00000070778,0,0,1,0,0,0,0,0.041212436,-0.202937923,0,1.637151371,1,7.024209899
ENSG00000070831,0,0,0,0,0,0,0,0.409280031,2.149554085,0,-0.461372682,0,-0.225774203
ENSG00000070882,0,0,1,0,0,0,0,1.530415711,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000070915,0.5,0,0.5,0,0,0,0,0.003040788,-0.202937923,0,0.587889345,0.5,-0.225774203
ENSG00000070985,0,0,1,0,0,0,0,0.356828786,-0.202937923,0,0.587889345,1,1.586721822
ENSG00000071054,0,0,1,0,0,0,0,0.198824653,2.149554085,0,1.637151371,1,-0.225774203
ENSG00000071073,0,0,0,0,0,0,0,0.400162647,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000071189,0,0,1,0,0,0,0,0.002195257,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000071203,0,0,1,0,0,0,0,0.028930188,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000071205,0,0,1,0,0,0,0,0.275819576,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000071242,1,0,0,0,0,0,0,0.034997009,2.149554085,0,-0.461372682,0,-0.225774203
ENSG00000071655,0,0,1,0,0,0,0,0.116966551,-0.202937923,0,0.587889345,1,7.024209899
ENSG00000071859,0,1,0,0,0,0,0,0.710806315,-0.202937923,0,0.587889345,0,-0.225774203
ENSG00000071894,0.2,0,0.4,0,0,0.2,0,1.284741579,-0.202937923,0,1.637151371,0.666666667,-0.225774203
ENSG00000071909,0.666666667,0,0.333333333,0,0,0,0,0.498481669,-0.202937923,0,0.587889345,0.333333333,-0.225774203
ENSG00000071967,0,1,0,0,0,0,0,0.787892071,-0.202937923,0,0.587889345,0,-0.225774203
ENSG00000071994,0,0,1,0,0,0,0,0.38692456,-0.202937923,0,0.587889345,1,1.586721822
ENSG00000072062,0,0,0.5,0,0,0,0,0.027751831,6.854538101,0,0.587889345,1,3.399217848
ENSG00000072121,0,0,1,0,0,0,0,0.223515489,-0.202937923,0,0.587889345,1,1.586721822
ENSG00000072134,0,0,1,0,0,0,0,0.035716107,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000072135,0,0,1,0,0,0,0,0.60042109,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000072163,0,0,1,0,0,0,0,0.81715148,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000072182,1,0,0,0,0,0,0,0.492089953,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000072195,0.25,0,0.75,0,0,0,0,2.313334538,-0.202937923,0,2.686413397,0.75,-0.225774203
ENSG00000072201,1,0,0,0,0,0,0,0.148941793,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000072274,1,0,0,0,0,0,0,0.45839928,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000072310,0,0,0,0,0,0,0,0.871755765,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000072315,0.5,0,0.5,0,0,0,0,0.008382646,-0.202937923,0,0.587889345,0.5,1.586721822
ENSG00000072364,0,0,1,0,0,0,0,0.54117742,-0.202937923,0,1.637151371,1,-0.225774203
ENSG00000072422,0,0,1,0,0,0,0,1.01458975,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000072501,0,0,0.5,0,0,0,0,0.206760148,2.149554085,0,0.587889345,1,1.586721822
ENSG00000072506,0,0,1,0,0,0,0,0.784538497,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000072518,0,0,1,0,0,0,0,0.633752188,-0.202937923,0,0.587889345,1,5.211713873
ENSG00000072571,0,0,1,0,0,0,0,0.169051574,2.149554085,0,0.587889345,1,-0.225774203
ENSG00000072657,1,0,0,0,0,0,0,0.068182596,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000072694,0,0,0,0,0,0,0,1.140183969,-0.202937923,0,0.587889345,0,-0.225774203
ENSG00000072778,0,0,1,0,0,0,0,1.51386936,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000072786,0,0,1,0,0,0,0,0.198281077,-0.202937923,0,1.637151371,1,-0.225774203
ENSG00000072803,0,0,0,1,0,0,0,0.170391088,2.149554085,0,0.587889345,0,3.399217848
ENSG00000072832,0,0,1,0,0,0,0,0.042059803,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000072840,0.333333333,0,0.333333333,0,0,0,0,0.427938436,-0.202937923,0,0.587889345,0.5,-0.225774203
ENSG00000072858,1,0,0,0,0,0,0,1.623628039,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000072864,0,0,0,0,0,0,0,0.409167609,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000072952,0.333333333,0,0.666666667,0,0,0,0,0.280711108,-0.202937923,0,1.637151371,0.666666667,-0.225774203
ENSG00000072958,0,0,1,0,0,0,0,0.059878734,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000073050,0,0,1,0,0,0,0,0.574721973,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000073067,0.5,0,0,0.5,0,0,0,0.234837415,-0.202937923,0,0.587889345,0,-0.225774203
ENSG00000073111,1,0,0,0,0,0,0,0.055629101,2.149554085,0,-0.461372682,0,-0.225774203
ENSG00000073146,0.5,0,0.5,0,0,0,0,0.160876044,-0.202937923,0,1.637151371,0.5,-0.225774203
ENSG00000073150,0,0,1,0,0,0,0,0.481024483,-0.202937923,0,1.637151371,1,-0.225774203
ENSG00000073282,0,0.5,0,0,0,0,0,0.767658174,-0.202937923,0,0.587889345,0,3.399217848
ENSG00000073331,0,0,1,0,0,0,0,0.211072859,-0.202937923,0,1.637151371,1,-0.225774203
ENSG00000073536,0,0,1,0,0,0,0,0.338275453,-0.202937923,0,1.637151371,1,-0.225774203
ENSG00000073584,0,0,1,0,0,0,0,0.669977869,-0.202937923,0,0.587889345,1,7.024209899
ENSG00000073670,0.5,0,0.5,0,0,0,0,0.228078708,-0.202937923,0,0.587889345,0.5,1.586721822
ENSG00000073711,0.5,0,0.5,0,0,0,0,0.435931269,4.502046093,0,0.587889345,0.5,1.586721822
ENSG00000073712,0,1,0,0,0,0,0,1.601786004,-0.202937923,0,0.587889345,0,-0.225774203
ENSG00000073734,0,0,1,0,0,0,0,0.046804079,-0.202937923,0,1.637151371,1,-0.225774203
ENSG00000073737,0,0,0,0,0,0,0,0.087125331,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000073754,0,0,0.5,0,0,0,0,0.024031337,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000073756,0,0,1,0,0,0,0,0.126667937,-0.202937923,0,0.587889345,1,1.586721822
ENSG00000073792,0,0,0.5,0,0,0,0,0.848749822,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000073910,0.5,0,0,0.5,0,0,0,0.383517641,-0.202937923,0,0.587889345,0,-0.225774203
ENSG00000073969,0,0,0,0,0,0,0,0.098018175,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000074047,0,0,1,0,0,0,0,0.311145032,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000074054,0,0,1,0,0,0,0,0.082040172,-0.202937923,0,2.686413397,1,-0.225774203
ENSG00000074181,0.142857143,0.285714286,0.428571429,0,0,0,0,0.530077694,2.149554085,1,4.78493745,0.75,3.399217848
ENSG00000074211,0,0,0,0,0,0,0,1.002979929,4.502046093,0,-0.461372682,0,-0.225774203
ENSG00000074219,0,0,0,1,0,0,0,0.239716691,-0.202937923,0,0.587889345,0,-0.225774203
ENSG00000074276,0.333333333,0,0.666666667,0,0,0,0,0.138804274,-0.202937923,0,1.637151371,0.666666667,3.399217848
ENSG00000074370,0,0,0,0,0,0,0,0.696102249,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000074527,0,0,1,0,0,0,0,2.626254729,-0.202937923,0,0.587889345,1,1.586721822
ENSG00000074582,0.5,0,0.5,0,0,0,0,0.712781135,-0.202937923,0,0.587889345,0.5,-0.225774203
ENSG00000074603,0,0,1,0,0,0,0,0.212973775,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000074621,0,0,1,0,0,0,0,0.097978238,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000074696,0,0,1,0,0,0,0,0.616290535,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000074755,0,0,1,0,0,0,0,0.605203285,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000074771,0,0,1,0,0,0,0,0.00302,-0.202937923,0,1.637151371,1,-0.225774203
ENSG00000074803,0,0,1,0,0,0,0,0.176430674,-0.202937923,0,1.637151371,1,-0.225774203
ENSG00000074855,0,0,1,0,0,0,0,1.14587448,-0.202937923,0,1.637151371,1,-0.225774203
ENSG00000074966,0,0,1,0,0,0,0,0.042288578,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000075043,0,0,0,0,0,0,0,0.027964104,-0.202937923,0,0.587889345,0,-0.225774203
ENSG00000075131,0,0,0,0,0,0,0,0.144293417,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000075151,0,0,1,0,0,0,0,0.005332558,-0.202937923,0,0.587889345,1,1.586721822
ENSG00000075218,0.5,0,0.5,0,0,0,0,0.728107473,2.149554085,0,0.587889345,0.5,-0.225774203
ENSG00000075223,0,0,0.5,0,0,0,0,1.407005,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000075234,1,0,0,0,0,0,0,0.241098389,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000075239,0,0,0,0,1,0,0,0.440429227,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000075275,0.666666667,0,0.333333333,0,0,0,0,0.803308842,-0.202937923,0,0.587889345,0.333333333,-0.225774203
ENSG00000075292,0,0,0.833333333,0.166666667,0,0,0,0.04208283,-0.202937923,0,5.834199476,1,-0.225774203
ENSG00000075399,0.333333333,0,0,0,0,0,0,0.870958396,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000075420,0,0,1,0,0,0,0,0.489752823,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000075426,0,0,0,0,0,0,0,0.478495514,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000075461,0,0,1,0,0,0,0,1.784467901,2.149554085,0,0.587889345,1,-0.225774203
ENSG00000075539,0.5,0,0.5,0,0,0,0,0.375551208,-0.202937923,0,0.587889345,0.5,-0.225774203
ENSG00000075568,1,0,0,0,0,0,0,0.181497854,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000075618,0.5,0,0.5,0,0,0,0,2.255402825,-0.202937923,0,0.587889345,0.5,-0.225774203
ENSG00000075624,0.5,0,0,0,0,0,0,0.190195396,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000075673,0,0,1,0,0,0,0,0.043880437,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000075702,0,0,1,0,0,0,0,0.752571419,-0.202937923,0,2.686413397,1,-0.225774203
ENSG00000075826,0,0,0,0,0,0,0,0.472904345,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000075856,0,0,1,0,0,0,0,0.346579214,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000075884,0,0,1,0,0,0,0,0.168745311,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000075891,0,0,1,0,0,0,0,0.190329816,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000075945,0,0,1,0,0,0,0,0.024015615,-0.202937923,0,1.637151371,1,-0.225774203
ENSG00000076003,0,0,1,0,0,0,0,0.351338876,2.149554085,0,0.587889345,1,7.024209899
ENSG00000076053,0,0,1,0,0,0,0,0.455784515,-0.202937923,0,0.587889345,1,1.586721822
ENSG00000076108,0,0,1,0,0,0,0,0.200845307,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000076201,0,0,1,0,0,0,0,0.840300944,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000076258,0.333333333,0,0.666666667,0,0,0,0,0.029402954,-0.202937923,0,1.637151371,0.666666667,-0.225774203
ENSG00000076344,0,0,0.5,0,0,0,0,1.564066444,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000076356,0,0,1,0,0,0,0,0.439826418,-0.202937923,0,1.637151371,1,-0.225774203
ENSG00000076555,0,0,0.8,0,0,0,0,0.10965608,-0.202937923,0,3.735675423,1,-0.225774203
ENSG00000076650,1,0,0,0,0,0,0,0.552001412,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000076685,0.25,0,0,0.25,0,0,0,0.461625272,-0.202937923,0,0.587889345,0,-0.225774203
ENSG00000076706,0,0,0.5,0,0,0,0,1.674742677,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000076924,0.333333333,0,0.333333333,0,0,0,0,0.175459313,-0.202937923,0,1.637151371,0.5,-0.225774203
ENSG00000076944,0.333333333,0,0.666666667,0,0,0,0,0.728362012,-0.202937923,0,1.637151371,0.666666667,-0.225774203
ENSG00000076984,0.333333333,0,0.666666667,0,0,0,0,0.357302031,2.149554085,0,1.637151371,0.666666667,3.399217848
ENSG00000077044,0,0,1,0,0,0,0,0.472315826,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000077063,0,0.666666667,0.333333333,0,0,0,0,0.489763157,-0.202937923,0,2.686413397,1,1.586721822
ENSG00000077092,0,1,0,0,0,0,0,0.679096758,-0.202937923,0,0.587889345,0,-0.225774203
ENSG00000077097,0.5,0,0.5,0,0,0,0,0.376210317,-0.202937923,0,0.587889345,0.5,-0.225774203
ENSG00000077150,0,0,0,1,0,0,0,0.21660656,2.149554085,1,0.587889345,0,5.211713873
ENSG00000077157,0.5,0,0,0,0,0,0,0.156974188,-0.202937923,0,0.587889345,0,-0.225774203
ENSG00000077235,0,0,1,0,0,0,0,0.209724457,-0.202937923,0,1.637151371,1,-0.225774203
ENSG00000077238,0.5,0,0.5,0,0,0,0,0.48205551,4.502046093,0,0.587889345,0.5,-0.225774203
ENSG00000077254,1,0,0,0,0,0,0,0.617948092,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000077264,0,0,1,0,0,0,0,0.166868077,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000077279,0,0,1,0,0,0,0,0.229511068,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000077312,1,0,0,0,0,0,0,0.494511024,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000077327,0,0,0,0.5,0,0,0,0.582618975,-0.202937923,0,0.587889345,0,-0.225774203
ENSG00000077498,0,0,1,0,0,0,0,0.051807478,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000077514,0,0,0,1,0,0,0,0.390904397,2.149554085,0,0.587889345,0,-0.225774203
ENSG00000077522,0,0,1,0,0,0,0,0.463379936,-0.202937923,0,2.686413397,1,1.586721822
ENSG00000077616,0,0,1,0,0,0,0,0.243477203,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000077684,0,0,1,0,0,0,0,0.186539094,-0.202937923,0,0.587889345,1,1.586721822
ENSG00000077713,0.5,0,0.5,0,0,0,0,0.198196394,-0.202937923,0,0.587889345,0.5,-0.225774203
ENSG00000077782,0.333333333,0,0,0,0,0,0,0.212717178,6.854538101,1,-0.461372682,0,-0.225774203
ENSG00000077935,0,0,1,0,0,0,0,0.269732171,2.149554085,0,1.637151371,1,-0.225774203
ENSG00000077942,0,0,1,0,0,0,0,0.785628957,-0.202937923,0,0.587889345,1,3.399217848
ENSG00000078018,0,0,1,0,0,0,0,2.415081832,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000078053,0,0,0.333333333,0,0,0,0,0.586975263,-0.202937923,0,0.587889345,1,5.211713873
ENSG00000078081,1,0,0,0,0,0,0,0.292485397,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000078098,1,0,0,0,0,0,0,0.005009475,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000078124,0,0,1,0,0,0,0,0.236738469,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000078140,1,0,0,0,0,0,0,0.085947789,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000078142,0,0,1,0,0,0,0,0.245727079,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000078177,0,0,0.5,0.5,0,0,0,0.648984178,-0.202937923,0,1.637151371,1,-0.225774203
ENSG00000078246,0,0,1,0,0,0,0,0.082725716,-0.202937923,0,0.587889345,1,3.399217848
ENSG00000078269,1,0,0,0,0,0,0,0.526384825,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000078295,0,0,1,0,0,0,0,0.981904106,2.149554085,0,1.637151371,1,-0.225774203
ENSG00000078403,0.5,0,0.5,0,0,0,0,0.483975366,-0.202937923,0,0.587889345,0.5,3.399217848
ENSG00000078579,0,0,0,0,0,0,0,0.117816127,6.854538101,1,-0.461372682,0,-0.225774203
ENSG00000078589,0,1,0,0,0,0,0,0.412865884,-0.202937923,0,0.587889345,0,-0.225774203
ENSG00000078596,0,0,0,0,0.333333333,0,0,0.04243241,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000078618,1,0,0,0,0,0,0,0.043944108,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000078687,0,0.166666667,0.666666667,0.166666667,0,0,0,0.60519912,-0.202937923,0,5.834199476,1,3.399217848
ENSG00000078699,1,0,0,0,0,0,0,0.319557778,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000078725,0,0,1,0,0,0,0,0.36248465,-0.202937923,0,2.686413397,1,-0.225774203
ENSG00000078804,1,0,0,0,0,0,0,0.645255169,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000078814,0,0,0.4,0,0,0,0,0.595156232,-0.202937923,0,2.686413397,1,1.586721822
ENSG00000079102,0,0,0.4,0,0,0,0,0.169751842,-0.202937923,0,1.637151371,1,8.836705924
ENSG00000079134,0,0,1,0,0,0,0,0.218942118,-0.202937923,0,0.587889345,1,1.586721822
ENSG00000079156,0.5,0.5,0,0,0,0,0,0.352030065,-0.202937923,0,0.587889345,0,-0.225774203
ENSG00000079246,0,0,1,0,0,0,0,0.040676185,-0.202937923,0,0.587889345,1,1.586721822
ENSG00000079263,0.5,0,0.5,0,0,0,0,0.456126287,-0.202937923,0,0.587889345,0.5,-0.225774203
ENSG00000079277,1,0,0,0,0,0,0,0.130037009,2.149554085,0,-0.461372682,0,-0.225774203
ENSG00000079308,1,0,0,0,0,0,0,0.067079092,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000079313,0.5,0,0.5,0,0,0,0,0.329664746,-0.202937923,0,0.587889345,0.5,-0.225774203
ENSG00000079337,1,0,0,0,0,0,0,0.121905172,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000079393,0,0,0,0,0,0,0,0.005594161,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000079432,0.5,0,0,0.5,0,0,0,0.126214531,-0.202937923,0,0.587889345,0,1.586721822
ENSG00000079435,0,0,1,0,0,0,0,1.013912692,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000079482,0,0.5,0.5,0,0,0,0,0.211524782,-0.202937923,0,1.637151371,1,-0.225774203
ENSG00000079557,1,0,0,0,0,0,0,0.009158122,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000079691,1,0,0,0,0,0,0,0.098150152,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000079805,0,0,1,0,0,0,0,0.119925665,-0.202937923,0,0.587889345,1,1.586721822
ENSG00000079841,0,0,0.857142857,0.142857143,0,0,0,0.324421568,-0.202937923,0,6.883461502,1,3.399217848
ENSG00000079974,0,0,1,0,0,0,0,0.764422143,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000080189,0.666666667,0,0.333333333,0,0,0,0,0.165216717,-0.202937923,0,0.587889345,0.333333333,-0.225774203
ENSG00000080200,0,0,0.5,0,0,0,0,0.426305596,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000080224,0,0,1,0,0,0,0,0.116188485,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000080345,0,0,1,0,0,0,0,0.148058947,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000080493,0,0,0,1,0,0,0,0.08520931,-0.202937923,0,0.587889345,0,-0.225774203
ENSG00000080503,0.25,0.25,0.5,0,0,0,0,0.131688582,-0.202937923,0,2.686413397,0.666666667,3.399217848
ENSG00000080561,0,0,0,0,0,0,0,0.177297355,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000080573,0.333333333,0,0.666666667,0,0,0,0,1.643873616,-0.202937923,0,1.637151371,0.666666667,-0.225774203
ENSG00000080603,0.333333333,0,0.666666667,0,0,0,0,0.040989017,-0.202937923,0,1.637151371,0.666666667,-0.225774203
ENSG00000080608,0.5,0,0.5,0,0,0,0,0.47117565,-0.202937923,0,0.587889345,0.5,-0.225774203
ENSG00000080644,0,0,1,0,0,0,0,0.133132956,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000080709,0.666666667,0,0.333333333,0,0,0,0,0.152945771,-0.202937923,0,0.587889345,0.333333333,1.586721822
ENSG00000080802,0,0,0.5,0,0,0,0,0.339065185,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000080815,1,0,0,0,0,0,0,0.100022282,4.502046093,0,-0.461372682,0,-0.225774203
ENSG00000080819,0,0,0.5,0,0,0,0,0.109400619,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000080823,1,0,0,0,0,0,0,0.62939105,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000080845,0,0,1,0,0,0,0,1.063354617,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000080854,0,0,1,0,0,0,0,0.571367552,-0.202937923,0,3.735675423,1,-0.225774203
ENSG00000080910,0,0,1,0,0,0,0,0,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000081014,0,0,1,0,0,0,0,0.090885133,-0.202937923,0,0.587889345,1,1.586721822
ENSG00000081019,0,0,1,0,0,0,0,0.719305801,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000081052,0,0,1,0,0,0,0,0.432716064,6.854538101,0,4.78493745,1,-0.225774203
ENSG00000081059,0,0,0,0,0,0,0,0.303325589,2.149554085,1,-0.461372682,0,-0.225774203
ENSG00000081138,0.333333333,0,0.666666667,0,0,0,0,0.134438516,-0.202937923,0,1.637151371,0.666666667,-0.225774203
ENSG00000081148,0.5,0,0.5,0,0,0,0,0.006981468,-0.202937923,0,0.587889345,0.5,-0.225774203
ENSG00000081154,0,0,1,0,0,0,0,0.045509197,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000081189,0.5,0,0,0,0,0,0,0.655562095,2.149554085,0,0.587889345,0,-0.225774203
ENSG00000081248,0.666666667,0,0.333333333,0,0,0,0,0.082280212,2.149554085,0,0.587889345,0.333333333,-0.225774203
ENSG00000081277,0,0,1,0,0,0,0,3.037461823,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000081307,0,0.5,0.5,0,0,0,0,0.304790803,-0.202937923,0,1.637151371,1,-0.225774203
ENSG00000081479,0.166666667,0.166666667,0.666666667,0,0,0,0,1.668675841,-0.202937923,0,4.78493745,0.8,7.024209899
ENSG00000081665,0,0,1,0,0,0,0,0.155002022,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000081692,1,0,0,0,0,0,0,0.181083515,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000081791,0,0,1,0,0,0,0,0.065760882,-0.202937923,0,0.587889345,1,1.586721822
ENSG00000081803,0,0,1,0,0,0,0,1.239478767,-0.202937923,0,1.637151371,1,-0.225774203
ENSG00000081818,0,0,1,0,0,0,0,0.195500523,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000081842,0.2,0,0.8,0,0,0,0,0.031652905,-0.202937923,0,3.735675423,0.8,-0.225774203
ENSG00000081913,0,0,1,0,0,0,0,0.387394218,4.502046093,0,0.587889345,1,5.211713873
ENSG00000081985,0,0,1,0,0,0,0,0.245026816,-0.202937923,0,1.637151371,1,-0.225774203
ENSG00000082014,0,0,1,0,0,0,0,0.743571405,-0.202937923,0,1.637151371,1,3.399217848
ENSG00000082068,0,0,1,0,0,0,0,0.376427727,-0.202937923,0,0.587889345,1,-0.225774203
ENSG00000082074,0,0,1,0,0,0,0,0.000991511,-0.202937923,0,0.587889345,1,1.586721822
ENSG00000082126,0,1,0,0,0,0,0,0.057328964,-0.202937923,0,0.587889345,0,-0.225774203
ENSG00000082153,0,0,0,0,0,0,0,0.091873965,-0.202937923,0,-0.461372682,0,-0.225774203
ENSG00000082175,0,0,0.5,0,0,0,0,1.852887766,2.149554085,1,0.587889345,1,1.586721822
